Reviews,ID,Rating,Product
"these airpods glitch out like crazy when they are out of range. uncomfortable to wear and provides low sound quality. the case is a scratch magnet (make sure to buy a case!!). however, they are stylish. i would’ve returned them honestly.",9431,negative,Apple AirPods (2nd Generation)
these came used and disgusting!!! not to mention after close review.... they are absolutely fake! i feel light and cheap and the serial number is scratched off on the original box! this is very upsetting as this was supposed to be a gift. now i have to return them ugh!!!,9432,negative,Apple AirPods (2nd Generation)
"this product was amazing for about 2 months and then the left headphone stopped working. i have tried everything online to fix it including cleaning it out, making sure that it's charging, making sure all of my technology is updated to the latest versions, using different chargers, etc. i feel like a new product that was lightly used for 2 months, for this price, should not run into issues this soon.",9433,negative,Apple AirPods (2nd Generation)
i bought these for my wife and they worked fine....for a while. now we are out of return period and the right air pod will work intermittently and suddenly go from fully charged to empty.,9434,negative,Apple AirPods (2nd Generation)
1 of the pods didn’t work!,9435,negative,Apple AirPods (2nd Generation)
"if i hadn't authenticated the serial number, i'd seriously think i was sold a counterfeit product.  since this is an authentic, new product, i'm just left to believe the product is mediocre at best.i regularly use my air pods on both ios and android devices. the air pods connect relatively quickly and easily to both, but especially with other apple devices. (for some reason, the max volume is significantly lower on my android device.) the bluetooth range is not great with reception starting to break up if you move more than 4-5' away from the phone.  the sound is pretty clear, but less than 10 weeks after purchase, individual ear buds will cut in and out or get static-y even while sitting stationary next to my phone.  like other reviewers, my individual ear buds don't seem to charge evenly with one often dying well before the second.  i've also been disappointed with the battery performance. the ear buds re-charge quickly when inserted into the case and i'd say i can probably get 5 hours of run time between charges of the *case*, but i struggle to regularly get more than 2 hours of run time per full charge of the ear buds (and oftentimes not even that).  finally, i have no idea how people wear these all the time as i found the shape of the air pods to be tremendously uncomfortable.  (though i am aware accessories exist to mitigate this issue)i truly don't understand the effuse praise heaped upon air pods. i am deeply underwhelmed.",9436,negative,Apple AirPods (2nd Generation)
terrible sound,9437,negative,Apple AirPods (2nd Generation)
"battery is only good for 2 to 3 hours. a friend said her first pair had short battery life, she found out they were refurbished.  i don't recall on amazon website that pair i purchased were refurb. so disappointed.",9438,negative,Apple AirPods (2nd Generation)
will not stay paired. music cuts out constantly. poor quality overall considering price. very disappointing,9439,negative,Apple AirPods (2nd Generation)
in start working but after few days not working properly,9440,negative,Apple AirPods (2nd Generation)
"warning: not a trustworthy supplier.  airpods arrived and when i attempted to pair with device, my device revealed that name of the airpods had been changed to an offensive childish prank name (see picture). what else was changed prior to sending these airpods?  extremely concerning, disappointing, and unprofessional.  use another vendor.",9441,negative,Apple AirPods (2nd Generation)
